"age","incident_hour_of_the_day","number_of_vehicles_involved","auto_make","auto_year","state","severity","start_time","end_time","temperature","humidity","visibility","wind_speed","precipitation"
33,"23",1,"Toyota",2015,"CA",2,"2019-09-03 16:47:00","2019-09-03 17:20:33","73.0","57.0","10.0","8.0","0.0"
24,"7",1,"Toyota",1999,"LA",3,"2018-12-04 15:17:05","2018-12-04 15:45:57","57.9","47.0","10.0","11.5",NULL
24,"20",1,"Audi",1998,"TN",1,"2020-05-29 16:32:38","2020-05-29 17:37:36","82.0","49.0","10.0","9.0","0.0"
30,"22",1,"Accura",1999,"NY",2,"2020-04-27 07:22:07","2020-04-27 08:37:11","39.0","86.0","10.0","9.0","0.0"
36,"10",3,"Chevrolet",2000,"SC",3,"2019-09-27 16:54:02","2019-09-27 19:14:26","84.0","70.0","6.0","16.0","0.0"
34,"10",1,"Chevrolet",2009,"SC",3,"2020-07-09 14:34:24","2020-07-09 15:00:00","88.0","61.0","10.0","10.0","0.0"
29,"17",1,"Volkswagen",2014,"FL",3,"2017-03-06 18:53:56","2017-03-07 00:53:56","66.0","60.0","10.0","6.9",NULL
46,"3",1,"Toyota",1995,"MI",4,"2016-10-13 18:57:47","2016-10-14 00:57:47","50.0","63.0","10.0",NULL,NULL
42,"10",1,"Saab",2013,"CA",2,"2020-03-12 11:31:00","2020-03-12 12:22:58","59.0","87.0","2.0","0.0","0.09"
37,"1",1,"Nissan",2005,"MN",2,"2020-12-18 23:59:33","2020-12-19 01:14:34","19.0","77.0","10.0","10.0","0.0"
38,"1",3,"Audi",1995,"ID",2,"2018-04-25 22:54:20","2018-04-26 04:54:20","59.0","44.0","10.0",NULL,NULL
34,"7",1,"Audi",2009,"CA",2,"2019-09-12 16:54:00","2019-09-12 17:59:41","90.0","39.0","10.0","14.0","0.0"
33,"19",1,"Saab",2015,"TX",2,"2017-10-02 08:22:11","2017-10-02 08:51:59","75.2","94.0","5.0","6.9",NULL
43,"3",3,"Ford",2012,"TX",3,"2017-08-01 06:06:34","2017-08-01 06:35:14","73.0","87.0","10.0","3.5",NULL
30,"3",1,"Chevrolet",2013,"OR",2,"2019-07-23 01:09:00","2019-07-23 05:09:00","58.0","78.0","10.0","0.0","0.0"
56,"23",1,"Accura",2005,"CA",2,"2020-05-11 14:42:37","2020-05-11 17:02:16","83.0","19.0","10.0","6.0","0.0"
48,"7",1,"Accura",2013,"CA",2,"2020-01-16 18:57:00","2020-01-16 19:32:23","43.0","86.0","10.0","9.0","0.0"
25,"0",3,"Nissan",2010,"MA",2,"2020-05-11 14:25:53","2020-05-11 15:00:51","58.0","65.0","10.0","10.0","0.01"
38,"10",1,"Volkswagen",2008,"CA",2,"2020-11-07 16:20:00","2020-11-07 18:39:11","58.0","60.0","10.0","10.0","0.0"
30,"4",4,"Nissan",2006,"ID",2,"2020-12-09 01:30:15","2020-12-09 02:45:17","21.0","100.0","10.0",NULL,"0.0"
42,"16",1,"Ford",2009,"PA",4,"2019-12-14 12:35:43","2019-12-14 13:04:27","52.0","97.0","0.25","5.0","0.01"
41,"3",1,"Chevrolet",2009,"OH",2,"2018-11-08 15:17:13","2018-11-08 15:47:01","43.0","58.0","10.0","8.1",NULL
47,"5",1,"Dodge",2009,"FL",2,"2018-11-14 08:09:39","2018-11-14 08:54:23","72.0","87.0","10.0","4.6",NULL
29,"14",1,"Audi",1999,"CA",2,"2019-10-08 12:28:00","2019-10-08 14:00:08","83.0","21.0","10.0","5.0","0.0"
34,"7",3,"Nissan",2011,"CA",2,"2017-01-19 00:48:05","2017-01-19 01:32:51","48.9","77.0","10.0","5.8",NULL
53,"16",1,"Honda",2006,"GA",2,"2020-03-12 15:21:20","2020-03-12 15:50:08","72.0","68.0","10.0","6.0","0.0"
41,"6",1,"Volkswagen",1997,"CA",2,"2019-10-09 17:33:00","2019-10-09 19:09:08","73.0","15.0","10.0","15.0",NULL
37,"10",1,"Ford",2001,"FL",2,"2019-09-16 10:54:08","2019-09-16 11:40:12","86.0","70.0","10.0","9.0","0.0"
49,"19",1,"Volkswagen",2002,"MI",4,"2020-05-12 14:02:52","2020-05-12 14:27:04","58.0","25.0","10.0","17.0","0.0"
32,"10",1,"Suburu",2006,"FL",2,"2020-10-01 12:04:30","2020-10-01 19:24:43","87.0","35.0","10.0","5.0","0.0"
24,"6",3,"Suburu",1997,"TX",2,"2017-06-14 17:32:26","2017-06-14 18:02:26","91.4","41.0","10.0","12.7",NULL
28,"12",3,"Audi",1995,"GA",2,"2020-09-13 22:26:30","2020-09-14 05:34:00","78.0","74.0","10.0","5.0","0.0"
26,"10",3,"Jeep",2006,"CA",2,"2020-06-11 05:51:00","2020-06-11 07:05:41","60.0","35.0","10.0","5.0","0.0"
36,"0",1,"Dodge",2009,"MI",3,"2016-08-26 17:45:16","2016-08-26 18:15:16","84.9","41.0","10.0","4.6",NULL
26,"12",3,"Audi",2009,"IL",3,"2017-10-14 20:10:07","2017-10-15 02:10:07","64.9","97.0","2.5","6.9","0.13"
46,"10",1,"Nissan",2007,"WA",2,"2018-05-16 09:56:54","2018-05-16 10:55:34","59.0","72.0","10.0","5.8",NULL
28,"3",4,"Ford",2011,"OH",2,"2018-10-23 07:32:37","2018-10-23 08:02:30","36.0","97.0","10.0",NULL,NULL
32,"21",1,"Suburu",2005,"CA",2,"2016-04-06 15:50:56","2016-04-06 21:50:56","92.0","6.0","10.0","8.0","0.0"
55,"6",1,"Mercedes",2015,"OR",2,"2019-09-29 11:11:15","2019-09-29 15:11:15","44.0","71.0","10.0","8.0","0.0"
43,"0",1,"Nissan",2006,"TX",2,"2016-12-14 12:15:23","2016-12-14 18:15:23","54.0","69.0","10.0","3.5",NULL
24,"6",1,"Audi",2001,"CA",2,"2018-08-21 18:23:41","2018-08-21 18:52:56","82.4","54.0","10.0","8.1",NULL
34,"20",3,"BMW",2000,"OH",3,"2019-01-14 07:52:55","2019-01-14 08:22:37","28.9","89.0","6.0","3.5",NULL
43,"4",1,"Dodge",2011,"TX",2,"2017-01-26 11:43:15","2017-01-26 17:43:15","46.4","34.0","10.0","8.1",NULL
44,"9",1,"Chevrolet",1998,"TX",2,"2017-03-25 22:01:43","2017-03-25 22:31:12","59.2","60.0","10.0",NULL,NULL
39,"20",3,"Saab",1999,"MN",2,"2017-05-15 09:22:55","2017-05-15 15:22:55","64.6","59.0","10.0","3.5",NULL
44,"7",1,"BMW",2000,"CA",2,"2016-12-16 21:30:43","2016-12-16 22:00:26","39.9","77.0","10.0","5.8",NULL
48,"18",3,"Toyota",2002,"NC",2,"2020-11-05 21:47:22","2020-11-05 22:31:23","53.0","96.0","10.0","0.0","0.0"
47,"0",3,"Jeep",2014,"CA",3,"2019-12-18 11:55:49","2019-12-18 13:25:30","61.0","14.0","10.0","6.0","0.0"
37,"11",3,"Ford",2015,"CA",2,"2020-03-03 15:18:00","2020-03-03 16:30:31","73.0","36.0","10.0","5.0","0.0"
42,"13",1,"Toyota",2005,"NC",2,"2017-08-13 17:34:14","2017-08-13 18:03:19","80.1","64.0","10.0","12.7",NULL
43,"19",3,"Jeep",2010,"CA",3,"2017-01-13 10:42:24","2017-01-13 11:11:40","50.0","66.0","10.0","3.5",NULL
60,"23",1,"Volkswagen",2004,"CA",2,"2020-11-27 18:44:52","2020-11-27 20:28:54","56.0","29.0","10.0","0.0","0.0"
53,"23",1,"Saab",2001,"PA",2,"2020-12-08 23:13:00","2020-12-09 02:57:30","29.0","69.0","10.0","9.0","0.0"
21,"19",3,"Accura",2014,"VA",2,"2019-03-06 11:09:56","2019-03-06 11:54:46","28.4","47.0","10.0","18.4",NULL
43,"19",1,"Audi",2007,"IL",2,"2019-04-29 17:16:14","2019-04-29 17:43:03","51.0","83.0","9.0","7.0","0.0"
47,"17",3,"Mercedes",2000,"NY",3,"2020-10-24 11:02:18","2020-10-24 12:47:00","65.0","78.0","10.0","8.0","0.0"
46,"18",1,"Nissan",1996,"NJ",2,"2018-07-09 09:39:05","2018-07-09 15:39:05","78.8","57.0","10.0","6.9",NULL
36,"17",3,"Saab",2008,"MN",2,"2019-03-21 07:43:20","2019-03-21 08:42:53","26.1","92.0","8.0",NULL,NULL
36,"11",3,"Audi",2015,"CO",2,"2020-04-30 12:54:59","2020-04-30 13:24:59","77.0","16.0","10.0","5.0","0.0"
45,"22",3,"Suburu",2012,"CA",2,"2020-03-01 03:09:00","2020-03-01 05:01:29","44.0","76.0","10.0","3.0","0.0"
46,"7",1,"Toyota",2005,"CA",2,"2020-05-05 09:10:00","2020-05-05 10:42:25","57.0","55.0","10.0","5.0","0.0"
43,"17",3,"Nissan",2000,"OR",2,"2020-11-24 15:20:57","2020-11-24 17:20:57","50.0","74.0","8.0","21.0","0.0"
30,"16",3,"Suburu",2005,"CA",2,"2018-11-04 23:15:42","2018-11-05 00:00:29","64.9","90.0","5.0",NULL,NULL
42,"13",3,"Accura",1999,"MD",2,"2018-03-30 08:02:02","2018-03-30 08:31:30","60.1","90.0","10.0","3.5","0.0"
40,"17",3,"Nissan",2006,"PA",2,"2018-03-21 08:29:59","2018-03-21 09:14:33","28.9","89.0","0.5","17.3","0.04"
44,"3",1,"Suburu",2009,"TX",3,"2019-01-18 04:01:39","2019-01-18 04:31:09","45.0","86.0","9.0","6.9",NULL
26,"15",3,"Jeep",1996,"SC",2,"2020-09-16 18:04:06","2020-09-16 19:18:51","74.0","97.0","10.0","6.0","1.01"
53,"16",1,"Toyota",2000,"FL",2,"2020-02-06 10:32:54","2020-02-06 11:32:39","75.0","84.0","7.0","20.0","0.0"
43,"18",1,"Dodge",2003,"AZ",2,"2020-08-09 11:30:53","2020-08-09 12:45:44","88.0","15.0","10.0","6.0","0.0"
33,"18",1,"Accura",2014,"CA",2,"2019-05-27 08:25:32","2019-05-27 08:55:08","58.0","67.0","10.0","10.0","0.0"
39,"22",2,"Dodge",2008,"IL",3,"2019-11-06 22:11:31","2019-11-06 22:40:23","33.0","85.0","2.0","15.0","0.0"
44,"15",3,"Suburu",1999,"CA",2,"2017-10-23 06:01:54","2017-10-23 12:01:54","66.0","48.0","10.0",NULL,NULL
27,"16",3,"Ford",2000,"TX",4,"2016-11-08 10:53:26","2016-11-08 16:53:26","68.0","90.0","5.0","9.2",NULL
43,"18",1,"Honda",2011,"KS",4,"2017-12-31 19:48:14","2018-01-01 01:48:14",NULL,NULL,NULL,NULL,NULL
34,"8",1,"Jeep",2013,"NY",3,"2018-04-11 07:12:01","2018-04-11 07:56:46","21.9","89.0","10.0",NULL,NULL
45,"23",3,"Ford",2001,"SC",2,"2018-01-23 17:38:46","2018-01-23 18:23:29","53.6","41.0","10.0","9.2",NULL
49,"18",1,"Chevrolet",2007,"LA",3,"2018-01-25 07:12:45","2018-01-25 07:42:20","49.0","66.0","10.0","10.0","0.0"
39,"10",1,"Mercedes",1995,"NC",2,"2018-08-07 09:20:22","2018-08-07 09:50:03","75.0","87.0","10.0","9.2",NULL
37,"12",1,"Jeep",2002,"NJ",3,"2019-03-28 11:37:00","2019-03-28 12:40:00","46.0","42.0","10.0","8.1",NULL
39,"5",1,"Saab",2000,"GA",3,"2019-03-28 14:05:16","2019-03-28 14:49:37","62.8","24.0","10.0","5.8",NULL
57,"21",3,"Saab",2008,"LA",4,"2018-09-25 11:28:28","2018-09-25 11:58:15","77.0","94.0","10.0","5.8",NULL
37,"17",3,"Chevrolet",2015,"CA",2,"2020-05-19 17:50:00","2020-05-19 19:05:34","72.0","40.0","10.0",NULL,"0.0"
47,"4",1,"Mercedes",2002,"WA",2,"2017-03-28 17:03:36","2017-03-28 17:33:15","53.1","74.0","10.0","16.1","0.0"
34,"11",1,"Dodge",2000,"CA",2,"2019-10-15 17:52:00","2019-10-15 19:54:20","79.0","23.0","10.0","8.0","0.0"
55,"18",1,"BMW",1998,"MN",2,"2020-10-21 15:31:38.000000000","2020-10-21 16:46:44.000000000","37.0","65.0","10.0","8.0","0.0"
30,"12",1,"BMW",2011,"VA",3,"2018-06-28 07:05:23","2018-06-28 07:34:13","78.1","96.0","10.0","11.5",NULL
31,"18",3,"Audi",2005,"TX",2,"2019-04-03 09:35:50","2019-04-03 10:21:00","59.0","55.0","10.0","13.0","0.0"
48,"16",1,"BMW",1998,"GA",2,"2018-03-22 14:26:40","2018-03-22 20:26:40","54.0","40.0","10.0","16.1",NULL
45,"19",3,"BMW",2004,"TX",3,"2017-07-17 11:32:11","2017-07-17 12:15:56","87.8","55.0","10.0","3.5",NULL
30,"13",1,"Audi",2002,"PA",2,"2019-01-10 00:17:31","2019-01-10 00:47:22","30.2","47.0","10.0","21.9",NULL
55,"4",1,"Honda",2002,"FL",2,"2019-11-04 08:14:58","2019-11-04 09:14:39","72.0","73.0","10.0","6.0","0.0"
55,"8",1,"Accura",2011,"NY",2,"2019-04-11 12:27:55","2019-04-11 13:27:21","47.0","30.0","10.0","8.0","0.0"
38,"19",3,"Volkswagen",2007,"CA",3,"2017-11-03 05:55:02","2017-11-03 06:24:45","62.1","70.0","9.0","3.5",NULL
34,"18",1,"Suburu",2012,"TX",3,"2018-03-26 07:25:16","2018-03-26 13:25:16","68.0","81.0","9.0","10.4",NULL
60,"9",2,"Saab",2006,"CA",2,"2019-12-13 13:47:00","2019-12-13 15:48:16","71.0","42.0","10.0","9.0","0.0"
35,"6",1,"Jeep",2001,"SC",2,"2019-05-01 13:17:30","2019-05-01 14:25:52",NULL,NULL,"10.0",NULL,"0.0"
33,"8",1,"Dodge",2011,"FL",2,"2020-05-14 07:23:49","2020-05-14 08:56:54","64.0","94.0","10.0","3.0","0.0"
31,"6",1,"Suburu",2000,"TX",2,"2017-07-13 20:02:54","2017-07-13 20:32:46","89.6","49.0","10.0","4.6",NULL
38,"23",3,"Saab",1998,"NC",2,"2018-01-29 05:27:15","2018-01-29 11:27:15","51.1","100.0","6.0","10.4",NULL
45,"13",1,"Saab",2008,"CA",2,"2019-01-17 17:27:52","2019-01-17 18:12:30","55.9","75.0","10.0","3.5",NULL
39,"3",3,"Jeep",2010,"CA",2,"2016-11-28 13:41:43","2016-11-28 19:41:43","55.9","64.0","10.0","11.5",NULL
43,"23",1,"Chevrolet",1998,"NC",2,"2020-11-26 06:33:00","2020-11-26 10:45:00","63.0","97.0","10.0","6.0","0.0"
34,"8",1,"Saab",1998,"CA",2,"2019-12-24 15:02:30","2019-12-24 15:34:59","55.0","58.0","10.0","6.0",NULL
33,"23",1,"Mercedes",2000,"VA",2,"2018-02-01 06:46:46","2018-02-01 12:46:46","34.5","56.0","10.0","5.8",NULL
21,"23",1,"Nissan",1998,"CA",2,"2020-11-18 02:03:00","2020-11-18 04:37:46","57.0","83.0","1.0","3.0","0.0"
28,"9",3,"Honda",1997,"MN",3,"2019-02-07 11:03:25","2019-02-07 11:48:07","19.4","100.0","1.0","5.8","0.01"
30,"22",1,"Volkswagen",1996,"WA",2,"2019-09-21 01:51:27","2019-09-21 05:51:27","60.0","96.0","5.0","0.0","0.0"
27,"22",3,"Saab",2014,"NJ",2,"2017-12-12 05:57:15","2017-12-12 06:26:23","46.0","71.0","10.0","5.8",NULL
31,"15",3,"Chevrolet",2002,"GA",2,"2019-08-19 18:39:31","2019-08-19 19:08:53","85.0","55.0","10.0","5.0","0.0"
43,"16",3,"BMW",2011,"MN",2,"2020-06-26 22:50:00","2020-06-26 23:24:05","64.0","83.0","10.0","0.0","0.0"
53,"17",3,"Saab",2005,"CA",2,"2019-12-06 11:34:30","2019-12-06 12:07:29","69.0","51.0","10.0","7.0","0.0"
44,"3",1,"Honda",2010,"CA",2,"2016-03-26 00:48:15","2016-03-26 01:33:15","55.4","77.0","10.0",NULL,NULL
38,"10",3,"Jeep",2010,"FL",2,"2019-07-17 14:48:30","2019-07-17 16:06:30","92.0","59.0","10.0","13.0","0.0"
48,"9",1,"Nissan",2012,"KS",2,"2017-11-07 17:46:58","2017-11-07 23:46:58","41.0","53.0","10.0","10.4",NULL
26,"13",2,"Jeep",2001,"AR",2,"2020-10-15 21:00:56","2020-10-15 23:20:23","60.0","41.0","10.0","10.0","0.0"
36,"15",3,"Accura",2006,"CA",2,"2017-11-29 07:39:47","2017-11-29 08:24:34","53.1","61.0","10.0",NULL,NULL
45,"23",1,"Honda",2011,"OR",2,"2019-11-11 00:45:28","2019-11-11 04:45:28","46.0","93.0","3.0","0.0","0.0"
36,"2",4,"Honda",1998,"TX",3,"2019-07-30 09:56:07","2019-07-30 10:25:39","88.0","67.0","10.0","9.0","0.0"
37,"14",1,"Mercedes",1997,"NE",2,"2019-03-11 11:22:50","2019-03-11 12:23:51","36.0","57.0","10.0","5.8",NULL
38,"7",1,"Honda",1999,"CA",2,"2020-10-17 04:42:00","2020-10-17 05:34:00","69.0","38.0","10.0","3.0","0.0"
41,"23",1,"Mercedes",2009,"CA",2,"2020-01-11 21:20:00","2020-01-11 22:11:43","48.0","74.0","10.0","5.0","0.0"
36,"7",3,"Toyota",1998,"CA",2,"2020-02-21 22:01:00","2020-02-21 22:35:17","63.0","70.0","10.0","5.0","0.0"
33,"8",3,"Dodge",1995,"CA",2,"2020-11-25 13:36:00","2020-11-25 20:50:30","69.0","42.0","10.0","8.0","0.0"
40,"17",1,"Accura",2000,"MI",2,"2017-11-02 18:08:02","2017-11-03 00:08:02","60.1","90.0","10.0","11.5",NULL
38,"10",3,"BMW",2011,"CA",3,"2017-02-06 18:22:58","2017-02-06 18:52:23","57.2","94.0","3.0","12.7",NULL
35,"9",1,"Nissan",1998,"NJ",2,"2017-12-05 09:03:24","2017-12-05 15:03:24","53.6","82.0","10.0","12.7",NULL
31,"2",1,"Accura",2007,"CA",2,"2016-04-11 00:03:20","2016-04-11 00:33:20","59.0","83.0","10.0","3.5",NULL
30,"18",3,"Honda",2003,"OR",2,"2019-03-02 22:43:55","2019-03-03 02:43:55","24.1","88.0","10.0","6.9",NULL
46,"4",1,"Jeep",2010,"TN",2,"2018-11-01 18:28:17","2018-11-01 18:57:48","57.9","78.0","10.0","11.5",NULL
38,"12",1,"BMW",2005,"CA",2,"2020-02-10 09:17:48","2020-02-10 10:02:14","43.0","74.0","10.0","6.0","0.0"
32,"15",1,"Dodge",2008,"PA",2,"2020-11-14 15:50:00","2020-11-15 01:02:00","48.0","50.0","10.0","9.0","0.0"
30,"9",1,"Audi",1998,"PA",3,"2020-04-22 07:44:30","2020-04-22 08:14:30","32.0","55.0","10.0","12.0","0.0"
32,"6",1,"Toyota",2008,"NY",2,"2017-01-06 08:00:33","2017-01-06 08:45:07","26.1","78.0","3.0","6.9","0.0"
48,"11",4,"Saab",1996,"FL",2,"2020-12-07 13:49:00","2020-12-08 00:33:42","75.0","82.0","10.0","13.0","0.0"
34,"13",3,"Nissan",2000,"IL",3,"2020-06-25 16:03:39","2020-06-25 16:18:39","85.0","31.0","10.0","7.0","0.0"
44,"4",3,"Honda",1996,"FL",2,"2020-12-21 00:22:38","2020-12-21 03:04:10","72.0","91.0","10.0","3.0","0.0"
37,"20",3,"Dodge",2008,"SC",2,"2018-01-24 08:43:30","2018-01-24 09:43:13","42.1","58.0","10.0","4.6",NULL
31,"0",3,"Toyota",2010,"CA",2,"2020-08-31 05:25:27","2020-08-31 06:25:04","54.0","94.0","0.0","0.0","0.0"
34,"18",4,"Toyota",2005,"VA",2,"2020-12-01 15:00:00","2020-12-01 16:19:15","46.0","38.0","10.0","9.0","0.0"
40,"6",1,"Honda",2003,"UT",2,"2020-09-29 08:59:22","2020-09-29 09:41:26","49.0","41.0","10.0","6.0","0.0"
59,"23",1,"Jeep",1995,"GA",4,"2019-04-13 22:28:11","2019-04-13 22:56:42","75.0","54.0","10.0","12.0","0.0"
31,"4",1,"Toyota",2013,"FL",4,"2019-04-29 08:43:59","2019-04-29 09:13:50","75.0","76.0","10.0","9.0","0.0"
45,"21",3,"Dodge",2011,"MD",4,"2019-01-07 07:43:45","2019-01-07 08:12:47","37.9","55.0","10.0","6.9",NULL
47,"7",1,"Suburu",2002,"CA",2,"2020-02-14 18:54:00","2020-02-14 20:05:08","58.0","72.0","10.0","5.0","0.0"
48,"19",3,"Volkswagen",1998,"NY",3,"2019-03-01 06:41:44","2019-03-01 07:11:07","8.1","80.0","10.0",NULL,NULL
31,"5",1,"Volkswagen",1998,"VA",2,"2020-12-18 14:37:00","2020-12-18 23:50:30","36.0","79.0","10.0","0.0","0.0"
57,"22",3,"Audi",2015,"WA",2,"2018-05-07 11:00:37","2018-05-07 12:00:19","57.9","72.0","10.0","3.5",NULL
42,"12",1,"Jeep",2005,"CA",3,"2017-09-30 17:21:39","2017-09-30 18:21:20","71.1","57.0","10.0","9.2",NULL
56,"19",3,"Suburu",1997,"CA",2,"2018-03-06 05:50:34","2018-03-06 06:20:25","46.4","50.0","10.0",NULL,NULL
32,"10",1,"Audi",1997,"NE",2,"2019-08-07 07:03:47","2019-08-07 10:18:57","72.0","78.0","10.0","0.0","0.0"
63,"7",1,"Suburu",2015,"CA",2,"2016-11-14 13:14:51","2016-11-14 19:14:51","88.0","16.0","10.0","5.8",NULL
31,"17",1,"Suburu",2011,"OR",2,"2019-03-12 10:29:58","2019-03-12 11:33:00","46.9","68.0","10.0","9.2",NULL
55,"0",3,"Ford",2010,"CA",2,"2020-01-08 14:34:00","2020-01-08 15:26:37","64.0","56.0","10.0","10.0","0.0"
27,"9",1,"Toyota",2001,"CA",2,"2019-12-19 10:03:00","2019-12-19 11:57:43",NULL,NULL,NULL,NULL,NULL
37,"21",1,"Nissan",2000,"LA",2,"2017-09-18 12:49:18","2017-09-18 13:19:02","89.1","61.0","10.0","4.6",NULL
46,"22",3,"Audi",2014,"CA",2,"2020-11-02 05:29:00","2020-11-02 08:38:20","58.0","87.0","6.0","0.0","0.0"
43,"3",1,"Volkswagen",2012,"TN",2,"2020-02-03 08:28:49","2020-02-03 09:28:29","59.0","44.0","10.0","13.0","0.0"
39,"16",1,"Honda",2004,"NC",2,"2019-04-11 10:11:24","2019-04-11 12:41:11","65.0","70.0","10.0","0.0","0.0"
38,"14",1,"Nissan",2013,"TX",2,"2017-06-13 07:13:06","2017-06-13 07:42:48","78.1","87.0","10.0","3.5",NULL
32,"21",3,"Toyota",2003,"CA",2,"2019-08-02 16:50:47","2019-08-02 18:24:50","93.0","21.0","10.0","10.0",NULL
42,"19",1,"Chevrolet",1995,"CA",2,"2019-09-06 19:30:00","2019-09-06 20:10:18","81.0","20.0",NULL,"3.0","0.0"
25,"13",3,"Dodge",1995,"CA",3,"2017-04-07 20:43:18","2017-04-07 21:27:44","59.0","81.0","10.0","6.9",NULL
35,"21",1,"Saab",2008,"CA",2,"2020-11-14 06:06:02","2020-11-14 08:06:01","48.0","80.0","7.0","5.0","0.0"
34,"11",3,"Toyota",2005,"NC",2,"2019-02-21 12:43:17","2019-02-21 13:10:40","48.0","96.0","1.0","6.9",NULL
35,"16",1,"Accura",2012,"NJ",2,"2018-04-25 20:59:35","2018-04-26 02:59:35","55.9","100.0","1.0","3.5",NULL
37,"9",1,"Chevrolet",2013,"MD",2,"2016-12-06 06:47:25","2016-12-06 07:32:06","35.6","100.0","10.0",NULL,NULL
30,"8",1,"BMW",2006,"FL",2,"2020-12-02 14:46:00","2020-12-02 16:08:26","52.0","35.0","10.0","6.0","0.0"
37,"7",1,"Volkswagen",2008,"MN",2,"2020-12-24 21:25:03","2020-12-24 22:44:13","-2.0","71.0","10.0","5.0","0.0"
26,"12",1,"BMW",1995,"NC",2,"2018-02-07 21:36:55","2018-02-07 22:06:49","57.0","100.0","2.0","10.4","0.01"
29,"21",3,"Jeep",1998,"FL",2,"2020-11-02 17:52:00","2020-11-02 21:47:46","70.0","53.0","10.0","13.0","0.0"
32,"4",1,"Nissan",2014,"FL",2,"2020-09-24 11:20:30","2020-09-24 21:17:00","83.0","67.0","10.0","12.0","0.0"
50,"18",3,"Accura",2003,"MI",2,"2018-01-19 18:00:42","2018-01-20 00:00:42","34.0","67.0","10.0","10.4",NULL
55,"7",1,"Accura",2012,"NY",2,"2020-09-25 16:32:29","2020-09-25 20:52:40","77.0","52.0","10.0","0.0","0.0"
35,"13",1,"Ford",2007,"MI",2,"2017-02-01 12:09:50","2017-02-01 12:39:40","32.0","64.0","10.0","12.7",NULL
25,"0",1,"Mercedes",1995,"FL",2,"2019-09-13 18:27:06","2019-09-13 18:56:11","81.0","84.0","10.0","10.0","0.0"
44,"22",1,"Jeep",2002,"SC",2,"2020-11-06 08:23:05","2020-11-06 11:03:16","58.0","84.0","10.0","7.0","0.0"
37,"15",1,"Suburu",1996,"NY",2,"2020-10-20 02:37:00","2020-10-20 06:43:03","53.0","100.0","10.0","5.0","0.0"
41,"3",3,"Chevrolet",2007,"MN",3,"2017-12-15 15:05:29","2017-12-15 15:35:07","26.6","93.0","10.0",NULL,NULL
40,"18",2,"Ford",2008,"CA",2,"2020-01-21 16:05:30","2020-01-21 16:38:58","62.0","65.0","10.0","8.0","0.0"
33,"17",3,"Accura",2002,"TX",2,"2018-03-21 14:09:04","2018-03-21 14:38:50","75.2","17.0","10.0","6.9",NULL
42,"18",3,"Suburu",2015,"LA",2,"2017-10-12 05:26:23","2017-10-12 06:40:58","68.0","84.0","10.0","5.8",NULL
32,"11",1,"Dodge",1999,"CA",2,"2016-10-19 18:14:19","2016-10-20 00:14:19","77.0","48.0","10.0","4.6",NULL
37,"17",1,"Saab",2004,"FL",2,"2020-04-03 14:22:18","2020-04-03 14:52:18","79.0","36.0","10.0","6.0","0.0"
40,"12",1,"Suburu",1999,"VA",3,"2020-05-01 11:39:11","2020-05-01 11:54:11","62.0","53.0","10.0","12.0","0.0"
44,"15",3,"Dodge",2008,"FL",2,"2018-05-17 15:13:49","2018-05-17 15:58:27","72.0","97.0","5.0",NULL,"0.37"
43,"0",3,"BMW",2011,"CA",3,"2018-11-16 10:16:35","2018-11-16 10:46:16","68.2","31.0","10.0","3.5",NULL
39,"9",1,"Suburu",2002,"FL",2,"2018-01-23 16:18:15","2018-01-23 22:18:15","78.1","81.0","10.0","13.8",NULL
36,"1",1,"Toyota",2013,"VA",2,"2020-12-24 22:16:00","2020-12-25 09:04:58","27.0","96.0","0.75","12.0","0.0"
32,"22",1,"Jeep",1995,"CA",2,"2020-04-15 16:36:00","2020-04-15 17:07:52","71.0","49.0","10.0","14.0","0.0"
42,"11",1,"Toyota",2015,"MN",2,"2020-12-26 18:59:00","2020-12-26 19:24:00","19.0","88.0","7.0","6.0","0.0"
39,"10",1,"Chevrolet",2012,"CA",2,"2017-08-31 14:51:00","2017-08-31 20:51:00","91.4","26.0","6.0","6.9",NULL
46,"5",1,"Honda",1997,"FL",2,"2018-04-06 15:20:15","2018-04-06 21:20:15","80.6","51.0","10.0","9.2",NULL
21,"3",3,"Chevrolet",2015,"NY",2,"2017-02-24 11:14:50","2017-02-24 11:44:36","68.0","59.0","10.0","13.8",NULL
43,"18",1,"Jeep",2013,"FL",2,"2020-10-01 10:56:30","2020-10-01 21:06:30","79.0","54.0","10.0","9.0","0.0"
44,"21",1,"Accura",2002,"VA",2,"2019-03-21 15:37:45","2019-03-21 16:06:16","46.4","93.0","2.8","5.8",NULL
26,"6",3,"Nissan",2010,"PA",2,"2016-12-01 18:16:25","2016-12-01 18:45:54","37.4","65.0","10.0","15.0",NULL
28,"20",3,"Volkswagen",2012,"NC",2,"2020-12-29 01:20:04.000000000","2020-12-29 03:24:41.000000000","38.0","86.0","10.0","0.0","0.0"
30,"6",1,"Honda",1996,"IL",3,"2018-01-15 08:15:01","2018-01-15 08:44:41","19.0","92.0","4.0","9.2","0.0"
38,"20",1,"Honda",2006,"MN",3,"2018-12-15 20:23:10","2018-12-15 21:07:45","35.1","61.0","10.0","6.9",NULL
41,"23",1,"Volkswagen",2015,"WA",2,"2017-01-13 20:42:28","2017-01-13 21:42:28","35.1","64.0","10.0","3.5",NULL
